date,parameter,units,SiteID,org,org_id,time,value,sample_method,analytical_method,particle_size,date_time,media,sample_depth
2005-04-26,Zinc,ug/l,AR-1,California Gulch (US EPA Region 8),0801478,23:00:00,0.068,UNKNOWN,NA,NA,2005-04-26,Water,NA
2005-04-07,Zinc,ug/l,AR-1,California Gulch (US EPA Region 8),0801478,08:00:00,0.0245,UNKNOWN,NA,NA,2005-04-07,Water,NA
2005-04-08,Zinc,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,22:59:00,0.495,UNKNOWN,NA,NA,2005-04-08,Water,NA
2005-04-18,Zinc,ug/l,AR-1,California Gulch (US EPA Region 8),0801478,21:00:00,0.0264,UNKNOWN,NA,NA,2005-04-18,Water,NA
2005-04-25,Zinc,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,09:28:00,5.03,UNKNOWN,NA,NA,2005-04-25,Water,NA
2005-04-06,Zinc,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,15:59:00,8.06,UNKNOWN,NA,NA,2005-04-06,Water,NA
2005-04-13,Copper,NA,CG-6,California Gulch (US EPA Region 8),0801478,22:00:00,NA,UNKNOWN,NA,NA,2005-04-13,Water,NA
2005-03-25,Copper,NA,AR-3A,California Gulch (US EPA Region 8),0801478,09:59:00,NA,UNKNOWN,NA,NA,2005-03-25,Water,NA
2005-04-29,Copper,NA,AR-3A,California Gulch (US EPA Region 8),0801478,10:30:00,NA,UNKNOWN,NA,NA,2005-04-29,Water,NA
2005-04-30,Copper,NA,AR-3A,California Gulch (US EPA Region 8),0801478,01:30:00,NA,UNKNOWN,NA,NA,2005-04-30,Water,NA
2005-05-20,Copper,NA,AR-1,California Gulch (US EPA Region 8),0801478,04:30:00,NA,UNKNOWN,NA,NA,2005-05-20,Water,NA
2005-05-09,Copper,NA,AR-3A,California Gulch (US EPA Region 8),0801478,01:30:00,NA,UNKNOWN,NA,NA,2005-05-09,Water,NA
2005-08-11,Cadmium,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,11:00:00,0.019100000000000002,UNKNOWN,NA,NA,2005-08-11,Water,NA
2005-04-05,Copper,NA,AR-1,California Gulch (US EPA Region 8),0801478,18:59:00,NA,UNKNOWN,NA,NA,2005-04-05,Water,NA
2005-05-25,Copper,NA,AR-1,California Gulch (US EPA Region 8),0801478,04:30:00,NA,UNKNOWN,NA,NA,2005-05-25,Water,NA
2005-05-20,Copper,NA,AR-3A,California Gulch (US EPA Region 8),0801478,06:30:00,NA,UNKNOWN,NA,NA,2005-05-20,Water,NA
2005-05-17,Copper,NA,CG-6,California Gulch (US EPA Region 8),0801478,21:30:00,NA,UNKNOWN,NA,NA,2005-05-17,Water,NA
2005-03-22,Zinc,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,08:59:00,0.0887,UNKNOWN,NA,NA,2005-03-22,Water,NA
2005-03-02,Copper,NA,CG-4,California Gulch (US EPA Region 8),0801478,15:37:00,NA,UNKNOWN,NA,NA,2005-03-02,Water,NA
2005-03-15,Copper,NA,CG-4,California Gulch (US EPA Region 8),0801478,15:49:00,NA,UNKNOWN,NA,NA,2005-03-15,Water,NA
2005-03-09,Cadmium,NA,AR-1,California Gulch (US EPA Region 8),0801478,14:00:00,NA,UNKNOWN,NA,NA,2005-03-09,Water,NA
2005-09-28,Cadmium,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,06:39:00,0.0291,UNKNOWN,NA,NA,2005-09-28,Water,NA
2005-09-28,Cadmium,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,12:00:00,0.0043,UNKNOWN,NA,NA,2005-09-28,Water,NA
2005-09-22,Cadmium,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,03:43:00,0.0344,UNKNOWN,NA,NA,2005-09-22,Water,NA
2005-08-16,Cadmium,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,18:00:00,0.0159,UNKNOWN,NA,NA,2005-08-16,Water,NA
2005-08-16,Cadmium,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,18:00:00,0.0156,UNKNOWN,NA,NA,2005-08-16,Water,NA
2005-09-28,Cadmium,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,12:00:00,0.0044,UNKNOWN,NA,NA,2005-09-28,Water,NA
2005-08-11,Cadmium,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,18:40:00,0.0147,UNKNOWN,NA,NA,2005-08-11,Water,NA
2005-08-11,Cadmium,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,18:40:00,0.013800000000000002,UNKNOWN,NA,NA,2005-08-11,Water,NA
2005-08-11,Cadmium,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,20:33:00,0.019399999999999997,UNKNOWN,NA,NA,2005-08-11,Water,NA
2005-08-11,Cadmium,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,20:33:00,0.0192,UNKNOWN,NA,NA,2005-08-11,Water,NA
2005-09-22,Cadmium,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,04:12:00,0.0332,UNKNOWN,NA,NA,2005-09-22,Water,NA
2005-09-28,Cadmium,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,07:08:00,0.0404,UNKNOWN,NA,NA,2005-09-28,Water,NA
2005-04-11,Cadmium,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,21:58:00,0.00385,UNKNOWN,NA,NA,2005-04-11,Water,NA
2005-03-25,Cadmium,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,09:59:00,2.29e-4,UNKNOWN,NA,NA,2005-03-25,Water,NA
2005-03-27,Cadmium,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,09:59:00,2.31e-4,UNKNOWN,NA,NA,2005-03-27,Water,NA
2005-03-29,Cadmium,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,09:59:00,2.05e-4,UNKNOWN,NA,NA,2005-03-29,Water,NA
2005-04-23,Cadmium,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,18:30:00,0.067,UNKNOWN,NA,NA,2005-04-23,Water,NA
2005-04-16,Cadmium,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,16:00:00,0.0314,UNKNOWN,NA,NA,2005-04-16,Water,NA
2005-05-05,Cadmium,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,10:00:00,0.0338,UNKNOWN,NA,NA,2005-05-05,Water,NA
2005-05-10,Cadmium,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,10:00:00,0.0606,UNKNOWN,NA,NA,2005-05-10,Water,NA
2005-06-22,Cadmium,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,15:24:00,0.0288,UNKNOWN,NA,NA,2005-06-22,Water,NA
2005-09-15,Cadmium,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,11:30:00,0.005,UNKNOWN,NA,NA,2005-09-15,Water,NA
2005-06-22,Cadmium,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,16:24:00,0.024300000000000002,UNKNOWN,NA,NA,2005-06-22,Water,NA
2005-09-27,Cadmium,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,15:05:00,0.0162,UNKNOWN,NA,NA,2005-09-27,Water,NA
2005-05-12,Cadmium,ug/l,AR-1,California Gulch (US EPA Region 8),0801478,20:30:00,2.58e-4,UNKNOWN,NA,NA,2005-05-12,Water,NA
2005-05-13,Cadmium,ug/l,AR-1,California Gulch (US EPA Region 8),0801478,04:30:00,3.14e-4,UNKNOWN,NA,NA,2005-05-13,Water,NA
2005-05-22,Cadmium,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,05:30:00,5.94e-4,UNKNOWN,NA,NA,2005-05-22,Water,NA
2005-05-22,Cadmium,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,21:30:00,7.54e-4,UNKNOWN,NA,NA,2005-05-22,Water,NA
2005-04-08,Cadmium,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,15:59:00,0.0444,UNKNOWN,NA,NA,2005-04-08,Water,NA
2005-03-30,Cadmium,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,20:59:00,3.42e-4,UNKNOWN,NA,NA,2005-03-30,Water,NA
2005-04-10,Cadmium,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,09:58:00,0.004940000000000001,UNKNOWN,NA,NA,2005-04-10,Water,NA
2005-04-02,Cadmium,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,09:59:00,2.46e-4,UNKNOWN,NA,NA,2005-04-02,Water,NA
2005-04-21,Cadmium,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,11:00:00,0.00123,UNKNOWN,NA,NA,2005-04-21,Water,NA
2005-04-19,Cadmium,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,16:00:00,0.0679,UNKNOWN,NA,NA,2005-04-19,Water,NA
2005-04-09,Cadmium,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,10:59:00,5.570000000000001e-4,UNKNOWN,NA,NA,2005-04-09,Water,NA
2005-04-03,Cadmium,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,08:59:00,9.85e-4,UNKNOWN,NA,NA,2005-04-03,Water,NA
2005-04-17,Cadmium,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,09:00:00,0.061799999999999994,UNKNOWN,NA,NA,2005-04-17,Water,NA
2005-04-10,Cadmium,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,21:58:00,0.00451,UNKNOWN,NA,NA,2005-04-10,Water,NA
2005-04-07,Cadmium,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,08:59:00,0.023600000000000003,UNKNOWN,NA,NA,2005-04-07,Water,NA
2005-04-04,Cadmium,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,08:59:00,0.00165,UNKNOWN,NA,NA,2005-04-04,Water,NA
2005-03-31,Cadmium,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,20:59:00,6.99e-4,UNKNOWN,NA,NA,2005-03-31,Water,NA
2005-04-19,Cadmium,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,09:00:00,0.0526,UNKNOWN,NA,NA,2005-04-19,Water,NA
2005-04-12,Cadmium,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,22:59:00,0.0016699999999999998,UNKNOWN,NA,NA,2005-04-12,Water,NA
2005-06-23,Copper,NA,AR-1,California Gulch (US EPA Region 8),0801478,11:50:00,NA,UNKNOWN,NA,NA,2005-06-23,Water,NA
2005-04-13,Copper,NA,AR-3A,California Gulch (US EPA Region 8),0801478,23:00:00,NA,UNKNOWN,NA,NA,2005-04-13,Water,NA
2005-04-28,Copper,NA,AR-1,California Gulch (US EPA Region 8),0801478,23:00:00,NA,UNKNOWN,NA,NA,2005-04-28,Water,NA
2005-05-18,Copper,NA,AR-3A,California Gulch (US EPA Region 8),0801478,22:30:00,NA,UNKNOWN,NA,NA,2005-05-18,Water,NA
2005-04-20,Copper,NA,AR-3A,California Gulch (US EPA Region 8),0801478,23:00:00,NA,UNKNOWN,NA,NA,2005-04-20,Water,NA
2005-04-19,Cadmium,NA,AR-1,California Gulch (US EPA Region 8),0801478,09:00:00,NA,UNKNOWN,NA,NA,2005-04-19,Water,NA
2005-07-20,Zinc,NA,AR-1,California Gulch (US EPA Region 8),0801478,09:50:00,NA,UNKNOWN,NA,NA,2005-07-20,Water,NA
2005-08-16,Zinc,NA,CG-6,California Gulch (US EPA Region 8),0801478,09:30:00,NA,UNKNOWN,NA,NA,2005-08-16,Water,NA
2005-04-19,Zinc,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,09:00:00,16.2,UNKNOWN,NA,NA,2005-04-19,Water,NA
2005-04-22,Zinc,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,11:00:00,0.247,UNKNOWN,NA,NA,2005-04-22,Water,NA
2005-04-12,Zinc,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,21:58:00,6.8,UNKNOWN,NA,NA,2005-04-12,Water,NA
2005-08-16,Zinc,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,09:45:00,0.055799999999999995,UNKNOWN,NA,NA,2005-08-16,Water,NA
2005-04-26,Copper,NA,CG-4,California Gulch (US EPA Region 8),0801478,18:30:00,NA,UNKNOWN,NA,NA,2005-04-26,Water,NA
2005-04-18,Copper,NA,AR-1,California Gulch (US EPA Region 8),0801478,11:30:00,NA,UNKNOWN,NA,NA,2005-04-18,Water,NA
2005-04-21,Copper,NA,CG-6,California Gulch (US EPA Region 8),0801478,09:28:00,NA,UNKNOWN,NA,NA,2005-04-21,Water,NA
2005-04-20,Zinc,NA,CG-4,California Gulch (US EPA Region 8),0801478,11:20:00,NA,UNKNOWN,NA,NA,2005-04-20,Water,NA
2005-08-04,Zinc,NA,CG-4,California Gulch (US EPA Region 8),0801478,20:12:00,NA,UNKNOWN,NA,NA,2005-08-04,Water,NA
2005-08-16,Zinc,NA,CG-4,California Gulch (US EPA Region 8),0801478,13:25:00,NA,UNKNOWN,NA,NA,2005-08-16,Water,NA
2005-04-25,Zinc,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,10:29:00,0.215,UNKNOWN,NA,NA,2005-04-25,Water,NA
2005-04-13,Zinc,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,10:59:00,0.454,UNKNOWN,NA,NA,2005-04-13,Water,NA
2005-03-09,Zinc,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,14:15:00,2.85,UNKNOWN,NA,NA,2005-03-09,Water,NA
2005-03-13,Zinc,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,13:59:00,0.17,UNKNOWN,NA,NA,2005-03-13,Water,NA
2005-05-24,Zinc,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,05:30:00,0.269,UNKNOWN,NA,NA,2005-05-24,Water,NA
2005-08-16,Zinc,NA,CG-4,California Gulch (US EPA Region 8),0801478,15:30:00,NA,UNKNOWN,NA,NA,2005-08-16,Water,NA
2005-08-04,Copper,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,20:56:00,0.025,UNKNOWN,NA,NA,2005-08-04,Water,NA
2005-08-04,Copper,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,20:56:00,0.0013,UNKNOWN,NA,NA,2005-08-04,Water,NA
2005-05-07,Copper,NA,AR-3A,California Gulch (US EPA Region 8),0801478,10:30:00,NA,UNKNOWN,NA,NA,2005-05-07,Water,NA
2005-05-11,Cadmium,NA,CG-4,California Gulch (US EPA Region 8),0801478,12:50:00,NA,UNKNOWN,NA,NA,2005-05-11,Water,NA
2005-03-24,Cadmium,NA,CG-6,California Gulch (US EPA Region 8),0801478,13:59:00,NA,UNKNOWN,NA,NA,2005-03-24,Water,NA
2005-04-03,Cadmium,NA,AR-1,California Gulch (US EPA Region 8),0801478,18:59:00,NA,UNKNOWN,NA,NA,2005-04-03,Water,NA
2005-04-07,Cadmium,NA,AR-1,California Gulch (US EPA Region 8),0801478,08:00:00,NA,UNKNOWN,NA,NA,2005-04-07,Water,NA
2005-04-18,Cadmium,NA,AR-1,California Gulch (US EPA Region 8),0801478,21:00:00,NA,UNKNOWN,NA,NA,2005-04-18,Water,NA
2005-04-01,Cadmium,NA,AR-1,California Gulch (US EPA Region 8),0801478,18:59:00,NA,UNKNOWN,NA,NA,2005-04-01,Water,NA
2005-04-14,Cadmium,NA,AR-1,California Gulch (US EPA Region 8),0801478,09:00:00,NA,UNKNOWN,NA,NA,2005-04-14,Water,NA
2005-03-29,Cadmium,NA,AR-1,California Gulch (US EPA Region 8),0801478,18:59:00,NA,UNKNOWN,NA,NA,2005-03-29,Water,NA
2005-03-02,Cadmium,NA,AR-1,California Gulch (US EPA Region 8),0801478,16:47:00,NA,UNKNOWN,NA,NA,2005-03-02,Water,NA
2005-05-23,Copper,NA,AR-3A,California Gulch (US EPA Region 8),0801478,22:30:00,NA,UNKNOWN,NA,NA,2005-05-23,Water,NA
2005-06-23,Cadmium,NA,AR-1,California Gulch (US EPA Region 8),0801478,11:50:00,NA,UNKNOWN,NA,NA,2005-06-23,Water,NA
2005-02-24,Cadmium,NA,AR-1,California Gulch (US EPA Region 8),0801478,11:20:00,NA,UNKNOWN,NA,NA,2005-02-24,Water,NA
2005-03-24,Zinc,NA,CG-6,California Gulch (US EPA Region 8),0801478,07:59:00,NA,UNKNOWN,NA,NA,2005-03-24,Water,NA
2005-03-30,Copper,NA,AR-3A,California Gulch (US EPA Region 8),0801478,09:59:00,NA,UNKNOWN,NA,NA,2005-03-30,Water,NA
2005-04-26,Copper,NA,AR-3A,California Gulch (US EPA Region 8),0801478,10:29:00,NA,UNKNOWN,NA,NA,2005-04-26,Water,NA
2005-04-05,Cadmium,NA,AR-1,California Gulch (US EPA Region 8),0801478,07:59:00,NA,UNKNOWN,NA,NA,2005-04-05,Water,NA
2005-04-14,Copper,NA,AR-1,California Gulch (US EPA Region 8),0801478,21:00:00,NA,UNKNOWN,NA,NA,2005-04-14,Water,NA
2005-04-05,Copper,NA,AR-3A,California Gulch (US EPA Region 8),0801478,09:59:00,NA,UNKNOWN,NA,NA,2005-04-05,Water,NA
2005-05-19,Copper,NA,AR-1,California Gulch (US EPA Region 8),0801478,20:30:00,NA,UNKNOWN,NA,NA,2005-05-19,Water,NA
2005-04-13,Cadmium,NA,AR-1,California Gulch (US EPA Region 8),0801478,09:30:00,NA,UNKNOWN,NA,NA,2005-04-13,Water,NA
2005-03-29,Copper,NA,AR-3A,California Gulch (US EPA Region 8),0801478,09:59:00,NA,UNKNOWN,NA,NA,2005-03-29,Water,NA
2005-05-12,Copper,NA,CG-6,California Gulch (US EPA Region 8),0801478,05:30:00,NA,UNKNOWN,NA,NA,2005-05-12,Water,NA
2005-09-15,Cadmium,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,11:50:00,0.005,UNKNOWN,NA,NA,2005-09-15,Water,NA
2005-04-16,Copper,NA,CG-6,California Gulch (US EPA Region 8),0801478,10:00:00,NA,UNKNOWN,NA,NA,2005-04-16,Water,NA
2005-09-28,Zinc,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,13:15:00,1.73,UNKNOWN,NA,NA,2005-09-28,Water,NA
2005-05-16,Copper,NA,AR-3A,California Gulch (US EPA Region 8),0801478,06:30:00,NA,UNKNOWN,NA,NA,2005-05-16,Water,NA
2005-04-18,Cadmium,NA,AR-3A,California Gulch (US EPA Region 8),0801478,12:30:00,NA,UNKNOWN,NA,NA,2005-04-18,Water,NA
2005-04-02,Zinc,NA,CG-6,California Gulch (US EPA Region 8),0801478,19:59:00,NA,UNKNOWN,NA,NA,2005-04-02,Water,NA
2005-09-15,Zinc,NA,AR-1,California Gulch (US EPA Region 8),0801478,11:18:00,NA,UNKNOWN,NA,NA,2005-09-15,Water,NA
2005-07-20,Zinc,NA,AR-3A,California Gulch (US EPA Region 8),0801478,10:50:00,NA,UNKNOWN,NA,NA,2005-07-20,Water,NA
2005-07-26,Zinc,NA,CG-4,California Gulch (US EPA Region 8),0801478,11:00:00,NA,UNKNOWN,NA,NA,2005-07-26,Water,NA
2005-04-05,Cadmium,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,08:59:00,0.0025299999999999997,UNKNOWN,NA,NA,2005-04-05,Water,NA
2005-05-18,Zinc,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,21:30:00,0.374,UNKNOWN,NA,NA,2005-05-18,Water,NA
2005-05-06,Cadmium,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,00:30:00,0.013099999999999999,UNKNOWN,NA,NA,2005-05-06,Water,NA
2005-03-20,Cadmium,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,13:59:00,7.77e-4,UNKNOWN,NA,NA,2005-03-20,Water,NA
2005-04-11,Cadmium,NA,AR-1,California Gulch (US EPA Region 8),0801478,20:59:00,NA,UNKNOWN,NA,NA,2005-04-11,Water,NA
2005-03-14,Zinc,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,14:59:00,0.0711,UNKNOWN,NA,NA,2005-03-14,Water,NA
2005-03-22,Zinc,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,15:59:00,4.82,UNKNOWN,NA,NA,2005-03-22,Water,NA
2005-05-15,Zinc,ug/l,AR-1,California Gulch (US EPA Region 8),0801478,20:30:00,0.0872,UNKNOWN,NA,NA,2005-05-15,Water,NA
2005-04-16,Cadmium,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,22:00:00,0.0174,UNKNOWN,NA,NA,2005-04-16,Water,NA
2005-03-20,Zinc,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,13:59:00,0.357,UNKNOWN,NA,NA,2005-03-20,Water,NA
2005-04-13,Cadmium,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,22:00:00,0.0121,UNKNOWN,NA,NA,2005-04-13,Water,NA
2005-05-16,Zinc,ug/l,AR-1,California Gulch (US EPA Region 8),0801478,04:30:00,0.0964,UNKNOWN,NA,NA,2005-05-16,Water,NA
2005-05-20,Cadmium,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,21:30:00,8.09e-4,UNKNOWN,NA,NA,2005-05-20,Water,NA
2005-05-21,Cadmium,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,05:30:00,6.969999999999999e-4,UNKNOWN,NA,NA,2005-05-21,Water,NA
2005-05-02,Cadmium,ug/l,AR-1,California Gulch (US EPA Region 8),0801478,08:30:00,2.15e-4,UNKNOWN,NA,NA,2005-05-02,Water,NA
2005-03-24,Zinc,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,13:59:00,2.86,UNKNOWN,NA,NA,2005-03-24,Water,NA
2005-03-29,Zinc,ug/l,AR-1,California Gulch (US EPA Region 8),0801478,18:59:00,0.00779,UNKNOWN,NA,NA,2005-03-29,Water,NA
2005-09-15,Copper,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,11:30:00,0.0044,UNKNOWN,NA,NA,2005-09-15,Water,NA
2005-04-04,Zinc,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,09:59:00,0.123,UNKNOWN,NA,NA,2005-04-04,Water,NA
2005-04-07,Cadmium,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,08:59:00,0.013900000000000001,UNKNOWN,NA,NA,2005-04-07,Water,NA
2005-04-18,Zinc,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,22:00:00,9.62,UNKNOWN,NA,NA,2005-04-18,Water,NA
2005-04-08,Zinc,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,21:58:00,4.99,UNKNOWN,NA,NA,2005-04-08,Water,NA
2005-04-15,Cadmium,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,16:00:00,0.0461,UNKNOWN,NA,NA,2005-04-15,Water,NA
2005-04-12,Cadmium,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,10:59:00,3.9400000000000004e-4,UNKNOWN,NA,NA,2005-04-12,Water,NA
2005-04-07,Cadmium,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,21:58:00,0.012,UNKNOWN,NA,NA,2005-04-07,Water,NA
2005-04-03,Cadmium,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,20:59:00,3.03e-4,UNKNOWN,NA,NA,2005-04-03,Water,NA
2005-04-09,Cadmium,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,09:58:00,0.0051600000000000005,UNKNOWN,NA,NA,2005-04-09,Water,NA
2005-04-26,Cadmium,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,09:28:00,0.0258,UNKNOWN,NA,NA,2005-04-26,Water,NA
2005-04-24,Cadmium,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,10:29:00,6.08e-4,UNKNOWN,NA,NA,2005-04-24,Water,NA
2005-04-04,Zinc,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,08:59:00,0.934,UNKNOWN,NA,NA,2005-04-04,Water,NA
2005-04-10,Zinc,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,21:58:00,2.62,UNKNOWN,NA,NA,2005-04-10,Water,NA
2005-04-11,Cadmium,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,09:58:00,0.00261,UNKNOWN,NA,NA,2005-04-11,Water,NA
2005-09-22,Cadmium,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,02:43:00,0.031,UNKNOWN,NA,NA,2005-09-22,Water,NA
2005-08-04,Cadmium,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,17:43:00,0.0253,UNKNOWN,NA,NA,2005-08-04,Water,NA
2005-08-11,Cadmium,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,16:26:00,0.0091,UNKNOWN,NA,NA,2005-08-11,Water,NA
2005-09-28,Copper,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,13:14:00,0.025,UNKNOWN,NA,NA,2005-09-28,Water,NA
2005-09-22,Zinc,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,03:43:00,11.9,UNKNOWN,NA,NA,2005-09-22,Water,NA
2005-08-16,Copper,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,18:00:00,0.025,UNKNOWN,NA,NA,2005-08-16,Water,NA
2005-08-11,Cadmium,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,16:56:00,0.0109,UNKNOWN,NA,NA,2005-08-11,Water,NA
2005-08-11,Copper,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,20:33:00,0.0034,UNKNOWN,NA,NA,2005-08-11,Water,NA
2005-04-25,Copper,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,00:28:00,0.00546,UNKNOWN,NA,NA,2005-04-25,Water,NA
2005-04-16,Zinc,ug/l,AR-1,California Gulch (US EPA Region 8),0801478,21:00:00,0.024,UNKNOWN,NA,NA,2005-04-16,Water,NA
2005-04-23,Copper,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,09:28:00,0.0063,UNKNOWN,NA,NA,2005-04-23,Water,NA
2005-04-06,Zinc,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,19:59:00,5.81,UNKNOWN,NA,NA,2005-04-06,Water,NA
2005-04-27,Zinc,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,01:29:00,0.432,UNKNOWN,NA,NA,2005-04-27,Water,NA
2005-04-19,Zinc,ug/l,AR-1,California Gulch (US EPA Region 8),0801478,21:00:00,0.0251,UNKNOWN,NA,NA,2005-04-19,Water,NA
2005-03-24,Cadmium,NA,CG-6,California Gulch (US EPA Region 8),0801478,07:59:00,NA,UNKNOWN,NA,NA,2005-03-24,Water,NA
2005-04-18,Cadmium,NA,AR-1,California Gulch (US EPA Region 8),0801478,11:30:00,NA,UNKNOWN,NA,NA,2005-04-18,Water,NA
2005-03-27,Cadmium,NA,AR-1,California Gulch (US EPA Region 8),0801478,18:59:00,NA,UNKNOWN,NA,NA,2005-03-27,Water,NA
2005-05-04,Cadmium,NA,CG-4,California Gulch (US EPA Region 8),0801478,13:05:00,NA,UNKNOWN,NA,NA,2005-05-04,Water,NA
2005-04-02,Cadmium,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,19:59:00,0.0011799999999999998,UNKNOWN,NA,NA,2005-04-02,Water,NA
2005-04-15,Copper,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,09:00:00,0.040299999999999996,UNKNOWN,NA,NA,2005-04-15,Water,NA
2005-04-02,Zinc,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,19:59:00,0.605,UNKNOWN,NA,NA,2005-04-02,Water,NA
2005-03-12,Zinc,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,13:59:00,0.412,UNKNOWN,NA,NA,2005-03-12,Water,NA
2005-03-25,Cadmium,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,19:59:00,0.00126,UNKNOWN,NA,NA,2005-03-25,Water,NA
